the,0.06125814016352027,3
of,0.030795219936399935,2
and,0.030330578608816185,3
to,0.02710324893346808,2
a,0.02499065264403488,1
in,0.02082242428032968,2
i,0.017649421118283125,1
that,0.01724909913604612,4
it,0.012974906172633225,2
is,0.011601931629651847,2
for,0.010400001907261345,3
you,0.009105701894747478,3
was,0.008048744324565968,3
with,0.007655473122299938,4
on,0.007238969853654721,2
as,0.006363049936109281,2
have,0.00598063389149641,4
but,0.0058658938606018195,3
be,0.005522181018275673,2
they,0.00543047015361722,4
are,0.005414593217423583,3
at,0.005130279391975228,2
by,0.005027561194556331,2
he,0.00500656102975069,2
not,0.004941227183688695,3
this,0.004913835664376989,4
we,0.004831813281549159,2
or,0.004777638943354896,2
do,0.004525941315901776,2
from,0.004499767197448368,4
an,0.003758014999494525,2
so,0.0037134276930593595,2
uh,0.0036439851191006085,2
were,0.0035263030361317982,4
know,0.0034913534864914916,4
like,0.0032185035191254437,4
all,0.0031798003168387184,3
there,0.003121669425854987,5
his,0.0030259512833713037,3
about,0.003008501871069032,5
if,0.0029154721554807564,2
has,0.0029135446041217844,3
what,0.0028437976799484594,4
just,0.0028422252038398242,4
yeah,0.002769181152341942,4
my,0.002713180712860232,2
had,0.0026700644324621765,3
would,0.00263217283074765,5
more,0.002574194114871206,4
when,0.0024036565446379555,4
can,0.0023895042596602406,3
who,0.0023582069125948285,3
out,0.002297133969536877,3
which,0.002291909290853348,5
said,0.002259546718036925,4
their,0.0022458002333453097,5
no,0.002198727400157785,2
she,0.002127052924625488,3
up,0.0021091469870013545,2
been,0.0021066107352132337,4
think,0.002087639571838089,5
well,0.0020660814316390613,4
than,0.0019209571043227824,4
some,0.0019205513040366831,4
will,0.0019202469538221086,4
because,0.0019006670900178152,7
other,0.0018917394837236294,5
did,0.0018394926968883386,3
new,0.001817579481438974,3
me,0.0018081953498229266,2
s,0.001777354528079376,1
time,0.0017630500679943742,4
her,0.0017054771524040294,3
them,0.0016950277950369711,4
also,0.0016706797778710104,4
people,0.0016700710774418613,6
get,0.0016129039621376158,3
right,0.001602251704627508,5
these,0.0015589325240864028,5
its,0.0015532005950452494,3
now,0.0015440193635722517,3
then,0.0015126712914710772,4
could,0.0015086640136458462,5
only,0.0014796492931897429,4
um,0.0014741709893274018,2
really,0.0014693013858942095,6
into,0.0014430765424050392,4
how,0.0013865688525657052,3
see,0.0013544091798923321,3
your,0.0013208799312533735,4
oh,0.0012920681109403198,2
most,0.0012623939650193052,4
good,0.001240074949283841,4
after,0.0012231327873391934,5
even,0.00121740085829804,4
much,0.001200509421389155,4
our,0.0012000528960672931,3
here,0.0011874730871982134,4
where,0.0011794585315477511,5
over,0.0011605380932083692,4
him,0.0011590163421354967,3
may,0.0011474003089459027,3
does,0.0011404002540106892,4
go,0.0011314219226807411,2
any,0.001114073960449994,3
first,0.0010832331387064435,5
years,0.0010451386368488674,5
way,0.0010423994849176968,3
those,0.0010315950523003018,5
too,0.0010310370769069151,3
very,0.001013181864318544,4
many,0.0009924353246917148,4
going,0.0009898990729035938,5
should,0.0009603771020898664,6
such,0.000932681232563586,4
got,0.0009319710820629121,3
used,0.0009315652817768128,4
year,0.0009305507810615644,4
work,0.0009230942008044889,4
make,0.0009199492485872189,4
say,0.0009015867856412235,3
back,0.0008913403284172151,4
last,0.0008904780028092539,4
little,0.0008683618872168395,6
still,0.0008605502317094271,5
between,0.0008435066196932546,7
something,0.0008253977819260712,9
mean,0.0008233180554598121,4
both,0.0008179919267047581,4
each,0.0007973468371494538,4
lot,0.0007925279587520241,3
before,0.0007906511324288146,6
being,0.0007750278214139897,5
same,0.0007605711862217005,4
through,0.0007579842093978172,7
thing,0.0007496653035327807,5
want,0.0007490058780678691,4
use,0.0007430710488836662,3
while,0.0007427159736333294,5
times,0.0007420058231326555,5
c,0.0007373391198425129,1
down,0.0007366289693418391,4
things,0.000735157943304729,6
take,0.0007236940852224224,4
cells,0.0007141070534633254,5
made,0.0007023895702022067,4
off,0.0007012228943796711,3
day,0.0006954402403027554,3
kind,0.0006933605138364963,4
data,0.0006933097888007338,4
us,0.0006858532085436583,2
never,0.0006732226746388162,5
since,0.0006595269149829632,5
might,0.0006510558340106394,5
okay,0.0006411137270012053,4
p,0.0006393890757852832,1
world,0.0006337585968156547,5
another,0.0006229541641982596,7
different,0.0006227005390194475,9
using,0.0006176787604789681,5
around,0.0006160555593345707,6
why,0.0006129106071173008,3
ca,0.0006020554494641433,2
